store,websites,attribute_set,type,sku,has_options,name,meta_title,meta_description,url_key,gift_message_available,custom_design,options_container,image_label,small_image_label,thumbnail_label,page_layout,msrp_enabled,msrp_display_actual_price_type,product_static_block,ingredients,retail_price,suitable_for,targeted_age,website,ss_product_id,status,visibility,is_recurring,product_survey_set,sample_size_set,free_delivery,product_size,targeted_gender,price,cost,special_price,msrp,description,meta_keyword,short_description,custom_layout_update,where_to_buy,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,expiry_date,launched_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,SAM000148,0,vitalizing shampoo,,,,No,,Block after Info Column,,,,,,,,"Chrysanthemum zawadskii Herbich var ,Ginseng ,Rehmannia glutinosa Liboschitz extract, Thuja orientalis L. leaves, Mugwort extract,Korean honey locust tree berries extract, Eclipta prostrata Linne, Cnidium extract, Acorus calamus Linne water, Uturn Complex , Gleditsia sinensis Lamarck, Polygonum Cuspidatum Root, Cnidium Monnieri Fruit, Prunella-vulgaris, Centella asiatica, Houttuynia cordata Thunberg, rutaceae",$35/500ml,"For those with hairloss problem and also suitable for the whole family use, including children.",All,www.primegrp.asia,2766,Enabled,"Catalog, Search",No,,,No,3-days supply,Both,0.0000,0.0000,0.0000,,"<p>
 Contains medicinal herbal extract (33% or more. Fermented medicinal herbal extract in which the toxicity of herbs has been weakened by fermentation makes the scalp healthy. An active ingredient of changpo (Acorus calamus Linne) water, which has been used for hair care since old times in Korea, makes hair beautiful and healthy. With the use of Vitalizing Nutrition Scalp Pack For Hair-loss, it will help to prevent hair-loss, improve hair growth and reduce white hair. See results within 3-6 months.</p>
<p>
 &nbsp;</p>
<p>
 <strong>How to use: </strong>Use daily. For those with oily scalp, recommended to use twice daily, one in the morning, the other in the evening.</p>
",,,,"Watsons, BHG, Robinsons@Orchard",,,,,,,"Jan 30, 2015","Jan 30, 2014 12:00 AM",376,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,vitalizing shampoo,0,simple,,
admin,base,Default,simple,SAM000149,0,vitalizing treatment,,,,No,,Block after Info Column,,,,,,,,"Chrysanthemum zawadskii Herbich var ,Ginseng ,Rehmannia glutinosa Liboschitz extract, Thuja orientalis L. leaves, Mugwort extract,Korean honey locust tree berries extract, Eclipta prostrata Linne, Cnidium extract, Acorus calamus Linne water, Uturn Complex , Gleditsia sinensis Lamarck, Polygonum Cuspidatum Root, Cnidium Monnieri Fruit, Prunella-vulgaris, Centella asiatica, Houttuynia cordata Thunberg, rutaceae, Keratin",$35/500ml,"For those with hairloss problem and also suitable for the  whole family use, including children.",All,www.primegrp.asia,2767,Enabled,"Catalog, Search",No,,,No,3-days supply,Both,0.0000,0.0000,0.0000,,"<p>
 Help to strengthen the hair, prevent split hair ends and hair breakage. Fermented medicinal herbal extract in which the toxicity of herbs has been weakened by fermentation makes the scalp healthy. An active ingredient of changpo (Acorus calamus Linne) water, which has been used for hair care since old times in Korea, makes hair beautiful and healthy.</p>
<p>
 &nbsp;</p>
<p>
 <strong>How to use: </strong>Use daily. After cleansing the scalp and hair with Vitalizing Shampoo, apply appropriate amount on the hair, avoid touching the scalp. Leave in for 3-5 minutes, then rinse off thoroughly with lukewarm water.</p>
",,,,"Watsons, BHG, Robinsons@Orchard",,,,,,,"Jan 30, 2015","Jan 30, 2014 12:00 AM",382,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,vitalizing treatment,0,simple,,
admin,base,Default,simple,SAM000150,0,all shiny white toothpaste - enamel white,,,,No,,Block after Info Column,,,,,,,,"Water, Sorbitol, Hydrated silica, Glycerin, Sodium lauryl sulfate, Flavor, PEG-12, Carrageenan, Tetrasodium pyrophosphate, Sodium floride, Sodium saccharin, Cellulose gum, Titanium dioxide (CI 77891), CI (74160)",3.30/160g,"Members seeking for whiter, brighter teeth",All,Nil,2659,Enabled,"Catalog, Search",No,,,No,1-Week Supply,Both,0.0000,0.0000,0.0000,,"<p>
 <strong>Want to know the secret behind a confident and beautiful smile? Secret lies in Darlie&rsquo;s All Shiny White Toothpaste! Singapore No.1 Whitening Toothpaste to bring you the smile that you have always desire!</strong><br />
 <br />
 While most of us would take great care of our faces and bodies, treating ourselves to regular facials and massages, how many of us actually make conscious effort to take care of our teeth? Other than having shiny white teeth, good oral hygiene may also help to prevent or delay tooth erosion.</p>
<p>
 <br />
 Tooth erosion affects the entire surface of the tooth. In time, tooth erosion can cause thinned enamel, and eventually can expose the softer dentine underneath the enamel. The enamel is a tissue covering the surface of the tooth crown and is the hardest, most highly mineralized substance in the human body. Functional enamel helps to absorb pressure of biting and chewing, protects the teeth inner structure and is essential for a beautiful smile. Dentine is sensitive so erosion can lead to your teeth being more sensitive to hot, cold or sweet foods and drinks.<br />
 Darlie, Singapore&rsquo;s leading and trusted dental care brand, introduces an uniquely formulated toothpaste:&nbsp;Darlie All Shiny White Enamel Care Toothpaste to counter the above problems!</p>
<p>
 <br />
 Its multi-benefit formula combines whitening power and enamel protection to strengthen teeth through re-mineralisation while 50 million of SWA (Speedy Whitening Agent) whitening molecules work to remove stubborn stains effectively. Be ready for healthy enamel and a dazzling whiter smile in just 14 days!<br />
 The first of its multiple benefits, Darlie All Shiny White Enamel helps strengthen tooth enamel. Overtime, the consumption of acidic food and drinks such as wine, soda drinks, citrus fruits, may cause damage to the teeth enamel. The enamel eventually loses its hardness and smoothness due to demineralisation resulting in the loss of tooth shininess and an uneven and course surface.</p>
<p>
 <br />
 Fluoride has been proven in studies to strength enamel against acid erosion and re-mineralises enamel surface. The new Darlie All Shiny White Enamel Care toothpaste contains a unique enamel care formula that is enhanced with 45% more enamel strengthening ingredient*, Fluoride, which speed up the re-mineralisation of the enamel process as it restores surface smoothness of the teeth.</p>
<p>
 <br />
 Like diamonds in the rough, our teeth need care for them to restore the shine and sparkle in your smile! Diamonds are a girl&rsquo;s best friend and so are your set of precious teeth! Start your day right with Darlie All Shiny White Enamel Care and dazzle the world with a bright smile.</p>
<p>
 <br />
 <strong>Darlie All Shiny White is Singapore&rsquo;s No. 1 Whitening Toothpast</strong>e offering 5 variants &ndash; Lime Mint, Apple Mint, Enamel Care, All Shiny White (Regular) &amp; Mineral Salt.</p>
",,,," NTUC FairPrice, Giant, Cold Storage, Sheng Siong, Prime and other leading supermarkets, Watsons, Guardian, Unity and other cosmetic stores.",,,,,,,"Dec 31, 2015","Oct 8, 2013 12:00 AM",3,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,all shiny white toothpaste - enamel white,0,simple,,
admin,base,Default,simple,SAM000151,0,nighttime toothpaste,,,,No,,Block after Info Column,,,,,,,,"Eucalyptus, Fennel, Mentha, Catechu, Cinnamon, Commiphora, Glycyrrhiza, Ratanhia, Myrrhis, Sage, Clove, Salvia, Anise, Ginger",,,,,436,Enabled,"Catalog, Search",No,,,No,None,Male,0.0000,0.0000,0.0000,,"<p>
	Dentiste is the only effective nighttime toothpaste. It controls oral bacteria effectively and gives fresh morning breath, which leads to good oral and body health. It has been researched and developed for better maintenance to retain the best quality of toothpaste for all oral problems.Dentiste&#39; active ingredients are as follows:XylitolA natural sweetener with great taste and unique dental benefits, bringing new value to sugar-free oral hygiene. Some of Xylitol&#39;s benefits include: Fights against bad breath, Inhibits plaque formation on teeth, Reduces tooth decay, Encourages demineralization of teeth. Xylitol is completely safe for all ages.&nbsp;CDX (Cyclodextrin Complex) The doughnut shaped molecules of CDX is the new and powerful anti-odor ingredient of Dentiste&rsquo; Nighttime Toothpaste. Consequently, odors like cigarette smoke, coffee, and nighttime breath are immediately recognized sealed off and washed away by the Cyclodextrin complex molecular structure.&nbsp;Stable Vitamin C Vitamin C is good for the gums. However, in general, we cannot mix Vitamin C into toothpaste, as Vitamin C is freely soluble in water. Dentiste&rsquo; Nighttime Toothpaste&rsquo;s unique technology makes it possible to envelop Vitamin C, which is easily destroyed, in a special base. Vitamin C, which facilitates the restoration of destroyed collagen fibers through its effect of aiding in collagen synthesis, will prevent periodontal disease and keep the gums healthy.&nbsp;Micronized Silica Complex This active fine grinding ingredient is clinically proven effective on soothing sensitive teeth. Unlike the regular silica compound, this safe and low abrasion formula helps protect tooth enamel while brushing teeth.&nbsp;14 Natural Extracts Clinically proven effective on soothing sensitive teeth &ndash; it consists of Eucalyptus, Fennel, Mentha, Catechu, Cinnamon, Commiphora, Glycyrrhiza, Ratanhia, Myrrhis, Sage, Clove, Salvia, Anise and Ginger. These ingredients collectively provide favorable aroma for good breath with the abilities to have antibacterial properties, even against bacteria that can cause cavities and gingivitis, fight sore throats, mouth ulcer, dental infections, night breath and gum disease.&nbsp;Why you need nighttime toothpaste?When we sleep saliva flows slower than during daytime. Anaerobic bacteria start increasing in numbers and smelly Sulphur compounds are quickly formed resulting to Bad Morning Breath!&nbsp;Who should use Dentiste&rsquo; Nighttime Toothpaste?Whilst Dentiste&rsquo; Nighttime Toothpaste is suitable for people suffering from bad morning breath it is also for people who want to get healthier, since oral bacteria not only cause bad breath, it can easily induce lots of diseases as well. IMPORTANT NOTE TO DENTISTE TOOTHPASTE USERS: It is important to know that Dentist Nighttime Toothpaste is not as foamy as normal toothpastes for the simple reason that &ldquo;massive foam/bubbles&rdquo; are created from ingredients that are harsh and unhealthy for your gums and teeth. This is similar to foamy/bubble facial wash products which are unsuitable and harsh for the skin causing fine lines, acne, roughness and other skin related problems.Dentiste New Formula Nighttime Sensitive Toothpaste - Gentle to your teeth and gum - SLS free - Contains KNO3 that reduces the pain of tooth sensitivity</p>
",,,,"Guardian, Watsons, Giant, Cold Storage, Robinsons, John Little, OG, Nishino Pharmacy, NHG Pharmacy, ",,,,,,,"Apr 12, 2012","Feb 24, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,nighttime toothpaste,0,simple,,
admin,base,Default,simple,SAM000152,0,plus white nighttime toothpaste,,,,No,,Block after Info Column,,,,,,,,"14 Natural extracts which are naturally antiseptic and antibacteria,  Xylitol a Natural taste enhancer creating unwelcome environment for bacteria, CDX (Cyclodextrin Complex) Traps up bad breath effectively  ",10,Everyone,All ages,http://www.dentiste-oralcare.com/,2819,Enabled,"Catalog, Search",No,,,No,2-days supply,Both,0.0000,0.0000,0.0000,,"<p>
 <strong>Is Your Bad Breath Bugging Your Loved One?</strong></p>
<p>
 <strong>Try DENTISTE&rsquo; Nighttime Toothpaste!</strong></p>
<p>
 <strong>Studies show that 93% of Dentiste&#39; users experience a decrease in bad morning breath within the first night of use. Powered with 14 different kinds of natural extracts, Xylitol and Vitamin C, Dentiste&#39; effectively helps to inhibit nighttime bacteria, thus letting you wake up with fresh morning breath.</strong></p>
<p>
 &nbsp;</p>
<p>
 Why night-time toothpaste?&nbsp;</p>
<p>
 &nbsp;</p>
<p>
 While we sleep&hellip;&hellip;</p>
<p>
 - Saliva flows slower than day time.</p>
<p>
 - Anaerobe bacteria grow very quickly.</p>
<p>
 - Therefore producing smelly volatile Sulphur compounds</p>
<p>
 &nbsp;</p>
<p>
 Result&hellip;..? Bad breath in the morning</p>
<p>
 &nbsp;</p>
<p>
 - Regular toothpastes are not able to effectively control oral bacteria; therefore, we still have bad breath though we already brush our&nbsp; teeth well.&nbsp;&nbsp;&nbsp;</p>
<p>
 - The only effective Night-time Toothpaste that you can feel the difference within the first night of use.</p>
<p>
 -&nbsp; Controls oral Bacteria effectively and gives the fresh morning breath&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>
<p>
 -&nbsp; Active ingredients and hygienic pump from Germany, thus, the quality can be kept longer.&nbsp;</p>
",,,,"Watsons, Guardian, SaSa, Nishino, OG, CGH Pharmacy, Mount Alvernia Pharmacy & major retailers",,,,,,,"Apr 7, 2015","Apr 7, 2014 12:00 AM",363,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,plus white nighttime toothpaste,0,simple,,
admin,base,Default,simple,SAM000153,0,oil free matte block spf20,,,,No,,Block after Info Column,,,,,,,,NIL,Nil,All Skin Types,All,http://www.dermalogica.com.sg/,381,Enabled,"Catalog, Search",No,,,No,None,Male,0.0000,0.0000,0.0000,,"<p>
	<strong>This invisible sunscreen provides optimum defense against UVA and UVB rays. </strong></p>
<p>
	Microsponge technology absorbs and controls oil, maintaining an all-day matte finish and preventing shine without any powdery residue.</p>
<p>
	This oil-free formula also contains soothing Green Tea which helps calm inflammation caused by breakouts.</p>
",,,,Beauty Salons,,,,,,,"Dec 6, 2011","Sep 4, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,oil free matte block spf20,0,simple,,
admin,base,Default,simple,SAM000154,0,tri-active cleanse - chromawhite trx,,,,No,,Block after Info Column,,,,,,,,NIL,Nil,All Skin Types,All,http://www.dermalogica.com.sg/,388,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>A triple-active concentrated cleanser that improves surface clarity, lifts dulling skin cells and prepares skin for maximum penetration of an original blend of enzymes, peptides and active whiteners. </strong></p>
<p>
	&nbsp;</p>
<p>
	<strong>Skin is left feeling ultra-clean and conditioned.</strong></p>
",,,,Beauty Salons,,,,,,,"Jul 15, 2012","Sep 29, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,tri-active cleanse - chromawhite trx,0,simple,,
admin,base,Default,simple,SAM000155,0,c12 concentrate,,,,No,,Block after Info Column,,,,,,,,Nil,,,-,-,389,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"A silky-rich, high-potency brightening treatment that helps minimises and prevent future discoloration while helping to improve skin clarity.",,,,Beauty Salons,,,,,,,0000-00-00,"Sep 29, 2008 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,c12 concentrate,0,simple,,
admin,base,Default,simple,SAM000156,0,clean start - smart mouth lip shine,,,,No,,Block after Info Column,,,,,,,,"Vitamin E, Cocoa Seed Butter, Shea Butter, Avocado and Rice Bran",Nil,All Skin Types, Teenagers age 12 -19 ONLY,http://www.dermalogica.com.sg/,607,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>A smoothing and shine-inducing lip shield that moisturises and conditions to give soft and shiny lips without stickiness. </strong></p>
<p>
	&nbsp;</p>
<p>
	<strong>Key ingredients:</strong></p>
<p>
	- Vitamin E, Cocoa Seed Butter and Shea Butter moisturise and soften lips</p>
<p>
	- Avocado and Rice Bran protect and help lock in moisture</p>
<p>
	&nbsp;</p>
<p>
	<strong>Product application:</strong></p>
<p>
	Apply to lips as often as needed&nbsp;</p>
",,,,Leonard Drake Skin Care & Health Spa Centres,,,,,,,"Jul 15, 2012","Oct 15, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,clean start - smart mouth lip shine,0,simple,,
admin,base,Default,simple,SAM000157,0,clean start - hit the spot,,,,No,,Block after Info Column,,,,,,,,Nil,,,,,609,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	A concentrated spot treatment, Hit the Spot absorbs instantly to minimise and control breakout activity. Key ingredients: - Zinc Sulfate helps eliminate bacteria - Licorice and Burdock extracts help to hydrate, soothe and calm skin Product application: Before moisturising, apply as a spot treatment directly to the breakout and allow to it dry. Apply every 6 to 8 hours as needed until breakout clears. Suitable for Teenagers age 12 -19 ONLY</p>
",,,,Leonard Drake Skin Care & Health Spa Centres,,,,,,,"Sep 30, 2012","Feb 16, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,clean start - hit the spot,0,simple,,
admin,base,Default,simple,SAM000158,0,herb gel cream,,,,No,,Block after Info Column,,,,,,,,"Mume Fructus, Propolis, Milberry root berry, Ulmi Cortex, Apricot Kernel",,,,,427,Enabled,"Catalog, Search",No,,,No,None,Male,0.0000,0.0000,0.0000,,"Creating a Blissful State of Calm on the skin  The highly concentrated gel cream provides a rapid absoprtion of volatile and water-soluble nutrients into the skin without disturbing its breathing.  Moreover, it soothes sensitive skin as it softens and leaves behind a mask of tranquility.&nbsp;Directions  - After washing, apply MF essential skin essence, MF Gel cream, MF essential Lotion, MF cREAM  - For sensitive skin or ksin that had recently been exposed to the sun, after generously applying the cooling down Gel cream, spread it across the face covering the entire area and leave on for about 5 minutes",,,,CHOI International Pte Ltd,,,,,,,0000-00-00,"Jan 8, 2009 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,herb gel cream,0,simple,,
admin,base,Default,simple,SAM000159,0,suncut q10 aqua gel spf 50+,,,,No,,Block after Info Column,,,,,,,,"Water, ethylhexyl methoxycinnamate, ethanol, isononyl isononanoate, (eicosene / vinylpyrrolidone) copolymer, Penchirengurikoru, poly (methyl methacrylate), titanium oxide, methyl methacrylate crosspolymer, BG, olive oil, tea leaf extract, Porphyra yezoensis extract, hyaluronic acid Na, hydrolyzed collagen, ubiquinone, (acrylic acid Na / acryloyldimethyltaurate Na) copolymer, (acryloyldimethyltaurate ammonium / VP) copolymer, (acrylates / acrylic acid alkyl (C10-30)) Crosspolymer, iso hexadecane, Toriechiruhekisanoin, stearic acid Al, poly hydroxy stearic acid, alumina, silica, bisethylhexyloxyphenol methoxyphenyl triazine, diethylamino hydroxybenzoyl hexyl benzoate, ethylhexyl triazone, ethylhexyl glycerin, phenoxyethanol, EDTA-2Na, Na hydroxide , t-butanol",$26.90,All skin types,16 and above,http://www.facebook.com/watsons.sg,2844,Enabled,"Catalog, Search",No,,,Yes,1-day supply,Female,0.0000,0.0000,0.0000,,"<p>
 This gel type sun protection has light texture without any greasiness. Furthermore, it can double up as a makeup base and is waterproof. With SPF 50+ and PA++++, it protects your skin from the cumulative damage caused by the sun and its two types of UV rays: age-inducing UVA rays and UVB rays that tans and burn. Other added ingredients such as Coenzyme Q10, Organic Olive Virgin Oil, Green tea extract help keep skin moisturised.</p>
<p>
 &nbsp;</p>
<p>
 <strong>How to use:</strong></p>
<p>
 Apply after your skincare routine and before your make up to use as a makeup base. Reapply as needed, or after towel-drying, swimming or perspiring.</p>
",,,,Watsons ,,,,,,,"May 30, 2015","May 12, 2014 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,suncut q10 aqua gel spf 50+,0,simple,,
admin,base,Default,simple,SAM000160,0,pqq up gel ,,,,No,,Block after Info Column,,,,,,,,"Water, glycerin, butylene glycol, pentylene glycol, PEG-240/HDI Copolymer Bis-Decyltetradeceth-20 Ether, Phenoxyethanol, Albizia Julibrissin Bark Extract, Dipotassium Glycrrhizate, Sodium Citrate, C12-13 Alkyl Glyceryl Hydrolyzed, Alpha-Glucan, Citric Acid, Hydroxypropyl Cyclodextrin, Glucosyl Ceramide, Disodium Pyrroloquinolinedione Tricarboxylate, Palmitoyl Tripeptide-5, Palmitoyl Tripeptide-38 ",$59.00,All skin types,20 and above ,http://www.facebook.com/watsons.sg,2845,Enabled,"Catalog, Search",No,,,Yes,1-day supply,Female,0.0000,0.0000,0.0000,,"<p>
 DHC PQQ Up Gel is a high-performance gel-like serum with the highest concentration (pyrroloquinoline quinone). Combined with a variety of skin care ingredients such as hyaluronic acid and silk tree bark extract, PQQ Up Gel supports skin regeneration, replenishes moisture and restores skin elasticity to maintain youthful look. Furthermore, it can also function as a sleeping mask when you apply a generous amount on your face, before going to bed.</p>
<p>
 &nbsp;</p>
<p>
 <strong>How to use:</strong></p>
<p>
 Cleanse skin thoroughly and tone before applying. Apply evenly over face to use as a moisturiser. Apply a generous amount evenly over face to use as a sleeping mask.</p>
<p>
 &nbsp;</p>
",,,,Watsons ,,,,,,,"May 30, 2015","May 12, 2014 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,pqq up gel ,0,simple,,
admin,base,Default,simple,SAM000161,0,only the brave,,,,No,,Block after Info Column,,,,,,,,Nil,59.00,All,All,http://www.diesel-parfums.com,507,Enabled,"Catalog, Search",No,,,No,2-days supply,Male,0.0000,0.0000,0.0000,,"<p>
	&nbsp;Only The Brave, the new male fragrance from Diesel; a magnetic opposition connecting the warmth and masculinity of lemon and leather with the energy of amber and cedar wood.Style: Bold. Compelling. Dynamic.</p>
",,,,"All leading departmental stores (BHG Bugis, Isetan Scotts, Metro Paragon, Robinsons Centrepoint & Ra",,,,,,,"Oct 14, 2011","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,only the brave,0,simple,,
admin,base,Default,simple,SAM000162,0,fuel for life unlimited,,,,No,,Block after Info Column,,,,,,,,Nil,,,,http://www.diesel-parfums.com,508,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	A frantic search for unlimited power, unlimited sexiness and unlimited possibilities. A new precious and sophisticated elixir of life is born, Diesel Fuel for Life Unlimited, it&#39;s for Women only. Inspired by the roaring twenties, this fruity-floral elixir feature notes of lemon, mandarin, licorice, anise and white florals.</p>
",,,,"All leading departmental stores (BHG Bugis, Isetan Scotts, Metro Paragon, Robinsons Centrepoint & Ra",,,,,,,"Mar 14, 2012","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,fuel for life unlimited,0,simple,,
admin,base,Default,simple,SAM000163,0,black label bb spf25/pa+++ (50ml) ,,,,No,,Block after Info Column,,,,,,,,"Arbutin, Chamomail Extract, Adenosin,  Titanium Dioxide, Allantoin, Collagen",Nil,Dry & Dehydrated Skin,All,http://www.beauty-bestbuys.com/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=38&category_id=1&option=com_virtuemart&Itemid=57&vmcchk=1&Itemid=57,2013,Enabled,"Catalog, Search",No,,,No,None,Both,0.0000,0.0000,0.0000,,"<p>
	<strong>Product Characteristics:</strong></p>
<p>
	Triple function of whitening + wrinkle improvement + UV protection.</p>
<p>
	&nbsp;</p>
<p>
	These three functions of the BB cream protect and care the skin.</p>
<ul>
	<li>
		Offers moist and soft application on the skin.</li>
	<li>
		Does not stick and cluster on the skin making the skin comfortable with light application.</li>
	<li>
		Naturally covers skin blemishes for consistent skin tone.</li>
	<li>
		Perfect for dry weather Contains excellent moisturizing botanical extracts to maintain dry and rough skin moist and shiny for a long period of time.</li>
	<li>
		Protects the skin from inner and outer harmful pollutants.</li>
</ul>
<p>
	&nbsp;</p>
<p>
	<strong>How to use:</strong></p>
<p>
	After base makeup, apply small amount over the face.</p>
<p>
	Massage the cream gently and allow it to absorb throughly into the skin.</p>
<p>
	No need for additional makeup base and foundation.</p>
<p>
	&nbsp;</p>
<p>
	<strong>Features:</strong></p>
<p>
	1.Provide skin soothing, sebum control, moisturzing &amp; elasticity</p>
<p>
	2.Oil/water balance control</p>
<p>
	3.Fit for men as well due to natural coverping power</p>
",,,,watsons,,,,,,,"Sep 22, 2011","Aug 10, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,black label bb spf25/pa+++ (50ml) ,0,simple,,
admin,base,Default,simple,SAM000164,0,acne-x spot out ,,,,No,,Block after Info Column,,,,,,,,"Selemix AN, Camphor, Rhus semialatu extract, Aloe vera extract, Beta-Glucan",Nil,All Skin Types,All,http://www.beauty-bestbuys.com/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=53&category_id=2&keyword=acne+x&option=com_virtuemart&Itemid=57,2015,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>Product Characteristics:</strong></p>
<ul>
	<li>
		Trouble-treating gel for soothing troubles fast and works on the roots of troubles Works fast on troubles Using trouble-treating gel to will make pimples and troubles to go away fast and effectively.</li>
	<li>
		Gets down to the root of the troubles Synergy effect from Selemix AN and natural ingredients sooth troubles fast working directly on the cause of troubles.</li>
	<li>
		Protects skin from external irritation Controls and manages sebum and clogged pores.</li>
	<li>
		Relives troubles with fast acting ingredients.</li>
	<li>
		Forms protective layer on top of the skin to keep pollutants away.</li>
	<li>
		Easy to carry and use</li>
</ul>
<p>
	&nbsp;</p>
<p>
	Can be applied without using hands on the contents making it hygiene and carried anywhere due to its compact size. Frequent use will maximize results before or even after makeup.</p>
<p>
	&nbsp;</p>
<p>
	<strong>How to use: </strong></p>
<ul>
	<li>
		Turn the nob to the right then push down to use.</li>
	<li>
		Apply to troubled areas.</li>
	<li>
		Turn the nob to the left when finished.</li>
</ul>
",,,,watsons,,,,,,,"Sep 22, 2011","Aug 10, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,acne-x spot out ,0,simple,,
