store,websites,attribute_set,type,category_ids,sku,has_options,name,meta_title,meta_description,image,small_image,url_key,thumbnail,gift_message_available,url_path,custom_design,options_container,image_label,small_image_label,thumbnail_label,page_layout,msrp_enabled,msrp_display_actual_price_type,product_static_block,ingredients,retail_price,suitable_for,targeted_age,website,ss_product_id,status,visibility,is_recurring,product_survey_set,custom_review_set,review_result_set,sample_size_set,free_delivery,sample_set_nculdes,product_size,targeted_gender,price,cost,special_price,msrp,description,meta_keyword,short_description,custom_layout_update,where_to_buy,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,expiry_date,launched_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,"100,010,043",SAM000170,0,always nuddy bb cream 24 miniature (15ml),,,,/snippet_3051.jpg,,/snippet_3051.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Sanghwang mushroom extracts, chamomile, portulas oleracea extracts, allantoin, mori cortex radicis extracts, sodium hyaluroni acid, peach extracts, and scrophularia buergeriana extracts. ",Nil,All Skin Types,All,Nil,1051,Enabled,"Catalog, Search",No,,,,,No,2 Sachets of Elisha Coy Always Nuddy BB cream 24 <br> 1 Product brochure,None,F,0.0000,0.0000,0.0000,,"<p>
	<strong>Product Features:</strong></p>
<p>
	Blemish balm made with quality plant-based ingredients and advanced technologies to keep your skin surprisingly light and clear for a long time.</p>
<p>
	<br />
	<strong>Usages:</strong></p>
<ul>
	<li>
		It is good for every skin type and best to use after all of your basic skin items are absorbed.</li>
	<li>
		Gently spread a bean-sized amount over the face.</li>
	<li>
		Lightly pad for penetration to cover up the blemishes and create a natural skin tone.</li>
</ul>
",,,,johnlittle,,,,,,,"Sep 22, 2011","Sep 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,always nuddy bb cream 24 miniature (15ml),0,simple,,
admin,base,Default,simple,"100,010,043",SAM000171,0,wrinkle out perfect line cream,,,/a261f7d0b6ab4b19d5a40f18746a1cb1.jpg,//lioele/eli_wrinkle.jpg,,//lioele/eli_wrinkle.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"5 patented materials to enhance resilience: geranium, salad burnet, Catechu, lotus and cinnamon bark",18.00/20g,Dry Skin,Age 20 & above,http://www.secretive.sg,497,Enabled,"Catalog, Search",No,,,,,No,1 Week Supply of Wrinkle Out Perfect Line Cream,1-Week Supply,F,0.0000,0.0000,0.0000,,"<p>
	<strong>Accomplishes preservation of moisture and removal of wrinkle both at once with 5 patented ingredients! The secret for resilient woman skin! </strong><br />
	&nbsp;</p>
<ol>
	<li>
		Contains 5 patented ingredients that preserve moisture and enhance skin resilience: geranium, salad burnet, Catechu, lotus and cinnamon bark &ndash; Patent No. 10-808418</li>
	<li>
		Improves even fine wrinkles by synthesizing, re-arraying and preventing dissolution of collagen through fibroblast movement. (Korea Food and Drug Administration certified)</li>
	<li>
		Facilitates powerful and sustainable supply of moisture with moisture preserving patented ingredients like moisture shield ingredients and green tea extracts etc.</li>
	<li>
		Tightens up wrinkled and loosened face skin to tight beautiful line of face.</li>
	<li>
		With marin collagen and argireline coated to skin surface, Wrinkle Out Perfect Line Cream instantly gives resilience and nurture the skin.</li>
</ol>
",,,,,,,,,,,"Dec 31, 2014","Aug 23, 2013 12:00 AM",-4,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,wrinkle out perfect line cream,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000172,0,ice herb whitening water drop,,,/d1f2f69c0e1d06ca9ffdd0f83b0d9f62.jpg,/snippets/04e4e54707bf59bf444bc0929fd8ee43.jpg,,/snippets/04e4e54707bf59bf444bc0929fd8ee43.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Arbutin, seaweeds extracts, cortex mori extracts, sodium hyaluroni acid, mori cortex radicis extracts. portulas oleracea extracts, betaine, tomato extracts, lemon, carrot extracts, black germinated brown rice extracts, ",18.00/20g,All Skin Types,All,http://www.secretive.sg,2374,Enabled,"Catalog, Search",No,,,,,No,1 Week Supply of Ice Herb Whitening Water Drop,1-Week Supply,F,0.0000,0.0000,0.0000,,"<p>
	<strong>product features:</strong></p>
<p>
	<br />
	Gel-type moisturizer for whitening and moisturizing.</p>
<p>
	<br />
	<br />
	<strong>Usages:</strong></p>
<p>
	<br />
	<strong>1.</strong> After cleansing, apply toner.<br />
	<strong>2. </strong>Apply from bottom up and pad the face for penetration.<br />
	<strong>3. </strong>Finish with lotion and/or cream.</p>
",,,,johnlittle,,,,,,,"Nov 24, 2014","Aug 1, 2013 12:00 AM",6,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,ice herb whitening water drop,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000173,0,water drop sun cream,,,/a53adbea70e0dbd3ff745a571a7e24b6.jpg,/snippet_3049.jpg,,/snippet_3049.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Deep water, Lavender Extract, Aloe vera leaf juice, Matricaria Flower Extract, Eucalyptus trees leaf Extract, persimmon tree leaf Extract, mulberry Extract, root of an arrowroot Extract, Green tea Extract, Mother chrysanthemum Extract, mugwort Extract, Cinnamon Extract",16.00/15ml,All Skin Types,All,http://www.secretive.sg,1049,Enabled,"Catalog, Search",No,,,,,No,1 Week Supply of Water Drop Sun Cream,1-Week Supply,F,0.0000,0.0000,0.0000,,"<p>
	<strong>Product Features:</strong></p>
<p>
	<br />
	Water-drop UV protection gel cools the skin and leaves no white marks. Low-stomulant oil-free sun cream with refreshing texture.<br />
	<br />
	<strong>Usages:</strong></p>
<p>
	<br />
	<strong>1. </strong>After applying your basic skincare items, apply an appropriate amount (hazelnut size) and gently pad the face and body for penetration.</p>
<p>
	<br />
	<strong>2. </strong>It is best to cover ebery exposed area and apply at least 15 minutes before going out.</p>
",,,,johnlittle,,,,,,,"Dec 31, 2014","Aug 25, 2013 12:00 AM",1,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,water drop sun cream,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000174,0,aqua whitening pudding cream,,,/44fcdc864a424c38f956954fe0575bd0.jpg,/snippets/d0315b8259b4b058f601930f6289d733.jpg,,/snippets/d0315b8259b4b058f601930f6289d733.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Arbutin, seaweeds extracts, cortex mori extracts, sodium hyaluroni acid, mori cortex radicis extracts. portulas oleracea extracts, betaine, tomato extracts, lemon, carrot extracts, black germinated brown rice extracts, ",18.00/20g,All Skin Types,All,http://www.secretive.sg,2283,Enabled,"Catalog, Search",No,,,,,No,1 Week Supply of Aqua Whitening Pudding Cream,1-Week Supply,F,0.0000,0.0000,0.0000,,"<p>
	<strong>ElishaCoy Noblesse Naturalism Aqua Whitening Pudding Cream features the following benefits:</strong></p>
<ul>
	<li>
		Vital power enables brighter and more translucent complexion to skin.</li>
</ul>
<ul>
	<li>
		Penetrates into skin with a refreshing feeling and maintains moistened skin for a long time after application.</li>
</ul>
<ul>
	<li>
		Botanical collagen and ceramide contained repair your skin and provide health vital power to your skin.</li>
</ul>
<ul>
	<li>
		A soft and rich moisturizing protection of your skin is maintained for a long time.</li>
</ul>
",,,,john little,,,,,,,"Dec 31, 2014","Oct 1, 2013 12:00 AM",1,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,aqua whitening pudding cream,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000175,0,bb all-in-one cleanser (30ml),,,,/snippet_3053.jpg,,/snippet_3053.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"betaine, centella asiatica, siberian chrysanthemum, rose mary, linden flower",Nil,"All Skin Types, excellent for sensitive",All,http://www.secretive.sg,1053,Enabled,"Catalog, Search",No,,,,,No,2 sachets of ElishaCoy BB All-In-One Cleanser ,None,F,0.0000,0.0000,0.0000,,"<p>
	<strong>Skincare and cleansing all-in-one!</strong></p>
<p>
	<br />
	<br />
	<strong>BB Cream is designed to treat your sensitive or damaged skin without causing skin irritation and to apply a lightweight makeup at the same time. </strong></p>
<p>
	&nbsp;</p>
<p>
	<u>If you apply this BB cream originally made for sensitive skin, you also need to use a low-irritant cleanser.</u></p>
<p>
	&nbsp;</p>
<p>
	This BB cleanser minimized the use of irritant chemical substances purposed for strong cleansing ability of other cleansers and contained a lot of moisturising and trouble-caring ingredients to prevent skin from becoming dry or sensitive.</p>
<p>
	&nbsp;</p>
<p>
	Weak acid with ph 5.5 controls your skin balance between moisture and oil and helps the regeneration of skin cells. Now, you should be careful in selecting the good cleanser for BB cream. Right cleansing is the start for the right skin care!</p>
",,,,"johnlittle, thesamplestore.sg",,,,,,,"Oct 1, 2012","Jan 1, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bb all-in-one cleanser (30ml),0,simple,,
admin,base,Default,simple,"100,010,043",SAM000176,0,always nudy cc cream,,,/a0b4ad64fc6b81f7ceb5e466d9cf9d50.jpg,/snippets/ee83b2af693a4991aa39f0e0683f77dc.jpg,,/snippets/ee83b2af693a4991aa39f0e0683f77dc.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Bamboo Sap, birch sap,cactus flower extract, lavender extract,shea butter, cranberry fruit extract, black bean extract, avocado oil,jojoba seed oil, painting tree flower extract, Olive leaf extract. No Paraben & No Benzophenone",$44.90/50g,For all skin types including sensitive skin,18 & Above,www.elishacoysingapore.com,2756,Enabled,"Catalog, Search",No,,,,,No,3 Sachets of always nudy cc cream,3-days supply,F,0.0000,0.0000,0.0000,,"<p>
 <strong>High Functional Multi Cream:</strong> Whitening, anti-wrinkle, UV protection SPF30/PA++, hydration, correcting skin tone and skin texture for natural look.&nbsp;</p>
<p>
 &nbsp;</p>
<p>
 <strong>Skin tone correction: </strong>Color Capsules in white water base covers imperfections and correct skin tone evenly to look more radiant.</p>
<p>
 &nbsp;</p>
<p>
 <strong>Deep Hydration Skin Treatment:</strong> Certified by Eco-Cert, more than 20 hydrating ingredients to soothe the skin and provide long lasting hydration</p>
",,,,"www.elishacoysingapore.com, SaSa Stores, BHG Departmental stores",,,,,,,"Jan 6, 2016","Jan 6, 2014 12:00 AM",1,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,always nudy cc cream,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000177,0,always baby bb cream,,,/0a566d3ecb4ebe195bb38a5ccf4ea2c8.jpg,/snippets/7eae62fadc2a78594084851f35344574.jpg,,/snippets/7eae62fadc2a78594084851f35344574.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,," Royal Jelly, rice callus extract, pearls, organic chamomile extract, lavender extract, oxyengated water,rice callus extract(anti-oxidation),white tea and arbutin. No Paraben & No Benzophenone",29.90/40g,For all skin types including sensitive skin,18 and above,www.elishacoysingapore.com,2745,Enabled,"Catalog, Search",No,,,,,No,3 sachets of always baby bb cream,3-days supply,F,0.0000,0.0000,0.0000,,"<p>
	<strong>Pore Care &amp; Sebum Control</strong>: Covering powder uses a diffused reflection effect to cover belmishes. Sage extracts control sebum production and correct skin tone to show moist beautiful skin.</p>
<p>
	&nbsp;</p>
<p>
	<strong>High density moisturiser</strong>: Royal Jelly, rice callus extract, pearls and organic chamomile extract to keep skin clear and radiant.</p>
<p>
	&nbsp;</p>
<p>
	<strong>UV blocking/Whitening</strong>: SPF35. PA++, Arbutin to care for dull skin</p>
<p>
	&nbsp;</p>
<p>
	<strong>How to use</strong>: After applying foundation, using light strokes of the fingertips, spread a suitable amount thinly over your face.</p>
",,,,"www.elishacoysingapore.com, SaSa Stores, BHG Departmental stores",,,,,,,"Dec 13, 2015","Dec 13, 2013 12:00 AM",84,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,always baby bb cream,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000178,0,bb all-in-one cleanser,,,/3455eb68b79a5f8327ccf134bdbde0e5.jpg,/snippets/90009dc0a14fd2d376217142e8b6d238.jpg,,/snippets/90009dc0a14fd2d376217142e8b6d238.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,," Centella Asiatica Extract, Sodium Hyaluronate,Betaine, Rosemary extract, Panthenol, Tocopheryl Acetate, Chrysanthemum Sibiricum Extract",38/200ml,For all skin types including sensitive skin,18 & Above,www.elishacoysingapore.com,2750,Enabled,"Catalog, Search",No,,,,,No,3 Sachets,3-days supply,F,0.0000,0.0000,0.0000,,"<p>
 <strong>Cleansing Foam:</strong> It is able to remove makeup and BB residue from pores without the use of makeup removal. The cleansing foam also controls sebum level without drying up of the skin&rsquo;s moisture.</p>
<p>
 &nbsp;</p>
<p>
 <strong>Massage Gel:</strong> Highly concentrated massage gel that enhances circulation with rich nutrients and herbal extracts</p>
",,,,"www.elishacoysingapore.com, SaSa Stores, BHG Departmental stores",,,,,,,"Dec 20, 2015","Dec 20, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,bb all-in-one cleanser,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000179,0, premium gold mineral bb cream,,,/7238c4b25f1d12e851e408d3c4ecee11.jpg,/snippets/4238812a8d641cc8733dee3cffa029e9.jpg,,/snippets/4238812a8d641cc8733dee3cffa029e9.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,," Caviar, Royal Jelly extract, deep sea water, Gold ingredients, Camellia Japonica Flower extract, Trehalose,Marine Collagen, Amino Acid complex, organic lavender extract and organic camomile extract. No Paraben & No Benzophenone",49/50g,For all skin types including sensitive skin,18 & Above,www.elishacoysingapore.com,2753,Enabled,"Catalog, Search",No,,,,,No,3 Sachets of  premium gold mineral bb cream,3-days supply,F,0.0000,0.0000,0.0000,,"<p>
 1. Nutrition-rich caviar, royal jelly extract and mineral deep sea water makes your skin glossy.</p>
<p>
 &nbsp;</p>
<p>
 2. Gold ingredients, Camellia Japonica Flower extract and Trehalose care for skin trouble and make your skin moist.</p>
<p>
 &nbsp;</p>
<p>
 3. Marina Collagen and Amino acid complex make your skin elastic by treating wrinkles and provide whitening.</p>
<p>
 &nbsp;</p>
<p>
 4. This product is a low irriating BB cream that does not contain organic UV absorbing agent that may irritate your skin. It contains ECOCERT-awarded organic lavender extract and organic camomile extract.</p>
<p>
 &nbsp;</p>
<p>
 5. Owing to the UV double blocking effects of UVA and UVB with SPF45 PA+++, the product prevents melanin formation and loss of skin elasticity.</p>
",,,,"www.elishacoysingapore.com, SaSa Stores, BHG Departmental stores",,,,,,,"Dec 27, 2015","Dec 27, 2013 12:00 AM",60,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1, premium gold mineral bb cream,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000180,0,skin repairing snail cream,,,/430849045bec1895bc6058639f2c115e.jpg,/snippets/345d4e01caa52cf1da2929bffa29cdcb.jpg,,/snippets/345d4e01caa52cf1da2929bffa29cdcb.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Snail Slime 91%(regeneration), Adenosine (Anti-wrinkle), a patented phyto-TF(trouble care), acetyl hexapeptides (elasticity enhancing), aloe vera leaf extract & hyaluronate (moisturising)",52.90/50g,For all skin types including sensitive skin,18 & Above,www.elishacoysingapore.com,2755,Enabled,"Catalog, Search",No,,,,,No,3 Sachets of skin repairing snail cream,3-days supply,F,0.0000,0.0000,0.0000,,"<p>
 Contains 91% snail slime filtrate that boosts skin resilience and elasticity.</p>
<p>
 &nbsp;</p>
<p>
 Adenosine and peptides enhance skin density and prevent skin cell damage.</p>
<p>
 &nbsp;</p>
<p>
 Hyaluronic acid, aloe vera extract and a 12 tea complex provide ample moisture and enhance moisture retention capacity.</p>
<p>
 &nbsp;</p>
<p>
 Phyto-TF, a natural plant extract that protects and calm aging skin.</p>
",,,,"www.elishacoysingapore.com, SaSa Stores, BHG Departmental stores",,,,,,,"Dec 31, 2015","Dec 31, 2013 12:00 AM",15,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,skin repairing snail cream,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000181,0,mf essential skin (toner),,,,/snippet_3498.jpg,,/snippet_3498.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Korean cherry, Mume fructus, Coptis rhizome, Pine bud, Mulberry root bark, Complex active vitamins.",,,,http://www.dermona.com.sg,1305,Enabled,"Catalog, Search",No,,,,,No,1 travel size of mf essential skin (toner),None,F,0.0000,0.0000,0.0000,,"<p>
	Leaves Skin Feeling Moist and Brand New The sufficient supply of water soluble nutrients enhances skin cell firmness and tightness as apposed to using harsher clinical products. Directions: Apply a proper amount to the face and neck area by tapping. Use in the morning and evening.</p>
",,,,"De Enchant, Spa Scene, Jo Wa, The Sample Store",,,,,,,"Jun 23, 2012","Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,mf essential skin (toner),0,simple,,
admin,base,Default,simple,"100,010,043",SAM000182,0,mf essetial lotion,,,,/snippet_3500.jpg,,/snippet_3500.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"Korean cherry, Mume fructus, Mulberry root bark, Apricot kernel, Pine bud, Complex active vitamins.",,,,http://www.dermona.com.sg,1307,Enabled,"Catalog, Search",No,,,,,No,1 travel size of mf essetial lotion,None,F,0.0000,0.0000,0.0000,,"Making the Skin Appear Vibrant and Young 
The lotion activates skin cells and makes the skin elastic and fresh by supplying highly concentrated oil and water-soluble nutrients. In addition, MF Essential Lotion delivers compounded nutrients to the deeper layers of the skin effectively enhancing moisture and oil proportionately. 

Directions: After using MF Essential Skin and/or MF Essence, apply a proper amount on the whole face and neck by gently tapping the lotion into the skin.",,,,"De Enchant, Spa Scene, Jo Wa, The Sample Store",,,,,,,0000-00-00,"Aug 1, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,mf essetial lotion,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000183,0,rich premier hair mask,,,/acee64d348f7f765b2d93de53928e39f.jpg,/snippets/786b394c628ffac749cd9c0f3ee30b2c.jpg,,/snippets/786b394c628ffac749cd9c0f3ee30b2c.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"High purity honey, Shea butter, Polyglycerin",9.90,For damaged and unmanageable hair,17-30,www.kao.com/sg/essential,2674,Enabled,"Catalog, Search",No,,,,,No,1 Day Supply of Rich Premier Intensive Hair Mask and 1 Day Supply of Nuance Airy Intensive Hair Mask,2-days supply,F,0.0000,0.0000,0.0000,,"<p>
 <strong>New and improved formula with Advance Cuticle Care Technology that provides concentrated repair care for damaged hair, especially the last 15cm which is particularly damage-prone. Contains High Purity Honey for moisture and manageability. Contains Shea Butter to repair dryness, breakage and split ends. Newly-added Heat Damage Care ingredient (Polyglycerin).</strong></p>
",,,,"Leading supermarkets, hyper-marts and pharmacies",,,,,,,"Apr 9, 2016","Apr 9, 2014 12:00 AM",839,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,rich premier hair mask,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000184,0,nuance airy hair mask,,,/57125f554f61a8385764823ab173eeb5.jpg,/snippets/3fbbc8b547dd0e7edd7fae45c01a253f.jpg,,/snippets/3fbbc8b547dd0e7edd7fae45c01a253f.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"High purity honey, Shea butter, Polyglycerin",9.90,For damaged and limp hair,17-30,www.kao.com/sg/essential,2675,Enabled,"Catalog, Search",No,,,,,No,1 Day Supply of Nuance Airy Intensive Hair Mask and 1 Day Supply of Rich Premier Intensive Hair Mask ,2-days supply,F,0.0000,0.0000,0.0000,,"<p>
 <strong>New and improved formula with Advance Cuticle Care Technology that provides concentrated repair care for damaged hair, especially the last 15cm which is particularly damage-prone. Contains High Purity Honey for moisture and manageability. Contains Shea Butter to repair dryness, breakage and split ends. Newly-added Heat Damage Care ingredient (Polyglycerin).</strong></p>
",,,,"Leading supermarkets, hyper-marts and pharmacies",,,,,,,"Apr 9, 2016","Apr 9, 2014 12:00 AM",898,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,nuance airy hair mask,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000185,0,est.lab sunshield,,,/7e7fcbc158b3a98a61fb318da4947598.jpg,/snippets/a92e3bffa2a9ffc72f488650d323a34f.jpg,,/snippets/a92e3bffa2a9ffc72f488650d323a34f.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,"water, cyclomethicone, isononyl isonoanoate, titanium dioxide, octyl methoxycinnamate, C12-15 alkyl benzoate, propanediol, sorbitan olivate, glycerine, sodium chloride, diethylamino, hydroxybenzoyl hexyl benzoate, dimethicone, octocrylene, caprylic/capric triglyceride methicone, Cl 77492. Phenoxyethanol, cordyceps sinensis extract, trametes versicolor (mushroom) extract, alumina, butylene glycol, mica, tocopheryl acetate, Cl 77491, Polyester-1, silca dimethyl silylate, tea-dodecylbenzenesulfonate, laminaria ochroleuca extract, o-cymen-5-ol, peg-200, ascorbyl tetraisopalmitate, tocopherol, methylparaben, ethylparaben, methylisothiazolinone, carbomer, potassium sorbate, sodium benzoate, cestrum latifolium leaf extract, marrubium vulgare extract, propylparaben, citric acid, xanthan gum, sodium DNA.","15.00/5ml, $72.00/30ml",All Skin Types,All,http://esteticabeauty.com,2708,Enabled,"Catalog, Search",No,,,,,No,1 Travel Tube of est.lab SunShield worth $15.00,1-Week Supply,U,0.0000,0.0000,0.0000,,"<p>
 <strong>Singapore Womens&rsquo; Weekly 2014 Best Beauty Buys - Best Tinted Moisturizer. </strong></p>
<p>
 &nbsp;</p>
<p>
 <strong>SunShield SPF 50 (30ml) is a broad spectrum UV block with high SPF factor to provide long-lasting protection against sun burn and photo ageing.</strong></p>
<p>
 <br />
 <strong>SmartVector&reg; UV</strong><br />
 UV sensitive marine DNA micro capsules ensure that UV blockers &amp; nutri-boosters are only released to the skin upon UV exposure for maximum efficacy<br />
 &nbsp;</p>
<p>
 <strong>Direction for use:</strong><br />
 Apply to face &amp; neck in the morning. Apply liberally prior to sun exposure. Reapply as needed after towel drying, swimming or perspiring.</p>
",,,,www.esteticabeauty.com/shop,,,,,,,"Dec 31, 2015","Sep 26, 2013 12:00 AM",5,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,est.lab sunshield,0,simple,,
admin,base,Default,simple,"100,010,043",SAM000186,0,3-in-1 dermopurifyer sample kit,,,,/snippets/ec5e96ce7e54ddeb78bc3c0d75edd544.jpg,,/snippets/ec5e96ce7e54ddeb78bc3c0d75edd544.jpg,No,darlie-all-shiny-white-charcoal-clean.html,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,www.eucerin.com,2288,Enabled,"Catalog, Search",No,,,,,No,1 sachet of Eucerin Dermopurfiyer Scrub <br> 1 sachet of Eucerin Dermopurfiyer Cleanser <br> 1 sachet of Eucerin Dermopurfiyer Crème Gel,None,U,0.0000,0.0000,0.0000,,"<p>
	<strong>Eucerin Dermopurfiyer Scrub</strong><br />
	Deeply cleanses and refines pores, without over-drying. So, it&#39;s gentle enough for every day use.&nbsp;</p>
<p>
	&nbsp;</p>
<p>
	<strong>Instructions:</strong></p>
<ul>
	<li>
		Wet area to be washed with warm water.</li>
	<li>
		Apply to hands and work into a lather.</li>
	<li>
		Gently massage face and other affected areas, avoiding eye area.</li>
	<li>
		Rinse thoroughly. Use regularly morning or evening followed by Eucerin Clarifying Facial Tonic.&nbsp;</li>
</ul>
<p>
	<strong>Attributes:</strong></p>
<ul>
	<li>
		Gentle, pore-refining microparticles</li>
	<li>
		1% Lactic Acid beads</li>
	<li>
		Soap-free</li>
	<li>
		Oil-free&nbsp;</li>
</ul>
<p>
	<strong>Benefits:</strong></p>
<ul>
	<li>
		Noticeably clearer, smoother and more visibly refined skin.</li>
</ul>
<p>
	&nbsp;</p>
<p>
	<br />
	<strong>Eucerin Dermopurfiyer Cleanser</strong><br />
	A gentle, daily cleanser for acne-prone skin.</p>
<p>
	&nbsp;</p>
<p>
	<strong>Instructions:</strong></p>
<ul>
	<li>
		Wet area to be washed with warm water.</li>
	<li>
		Apply to hands and work into a lather.</li>
	<li>
		Gently massage face and other affected areas.</li>
	<li>
		Rinse thoroughly.</li>
	<li>
		Avoid eye contact.</li>
	<li>
		Use regularly morning and evening followed by Eucerin Clarifying Facial Tonic.</li>
</ul>
<p>
	<strong>Attributes:</strong></p>
<ul>
	<li>
		6% Amphotenside system</li>
	<li>
		Anti-bacterial</li>
	<li>
		Non-comedogenic</li>
	<li>
		Fragrance-free</li>
	<li>
		Soap-free</li>
	<li>
		Oil-free</li>
	<li>
		in vitro</li>
</ul>
<p>
	<strong>Benefits:</strong></p>
<ul>
	<li>
		Gently eliminates excess sebum while removing dirt and makeup, leaving your face feeling clean and smooth.</li>
</ul>
<p>
	&nbsp;</p>
<p>
	<br />
	<strong>Eucerin DermoPURIFYER Cr&egrave;me Gel</strong><br />
	This cr&egrave;me gel significantly reduces blemishes and prevents the formation of new ones, while providing oil-free moisturisation.</p>
",,,,"guardians, watsons",,,,,,,"Oct 15, 2011","Oct 15, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,3-in-1 dermopurifyer sample kit,0,simple,,
